SENTENCE_ID	SENTENCE_TEXT	NORMALIZED_TEXT
74034	ne chomas ket pell ar strollad da gotoz un ti embann sonnerezh, pa klevas daniel miller sonnerezh "depeche mode" ur wech en ur c'hlub londoniad.	ne chomas ket pell ar strollad da gotoz un ti embann sonnerezh, pa glevas daniel miller sonnerezh "depeche mode" ur wech en ur c'hlub londoniad.
74046	ne chome nemet 1500 anezho pa voent dispellet adarre e 1876 da mirva san carlos.	ne chome nemet 1500 anezho pa voent dispellet adarre e 1876 da virva san carlos.
74090	ne dalvez ket n'eus ket a zivizoù er gevredigezh, met bep tro e vezont diskoulmet er sioulder hag en ur prederiañ, dreist-holl dre an eskemm.	ne dalvez ket n'eus ket a zivizoù er gevredigezh, met bep tro e vezont diskoulmet er sioulder hag en ur brederiañ, dreist-holl dre an eskemm.
74091	ne dalvez ket o deus ar saozon lazhet pe kaset kuit an holl boblañs orin, daoust d'ar pezh zo lâret e pennad 91 ar c'hronik angl-ha-saoz.	ne dalvez ket o deus ar saozon lazhet pe gaset kuit an holl boblañs orin, daoust d'ar pezh zo lâret e pennad 91 ar c'hronik angl-ha-saoz.
74149	ne fell ket dezhañ mont d'ur manac'h ha tec'hout kuit eus a manat a reas pa oa trizek.	ne fell ket dezhañ mont d'ur manac'h ha tec'hout kuit eus a vanat a reas pa oa trizek.
74186	ne glaske ket diskrivañ ar c’hleñved a-benn ma vije anavezet en dazont, kentoc’h e laboure war ar pareañ ha war efedoù ar c’hleñved war korf an den.	ne glaske ket diskrivañ ar c’hleñved a-benn ma vije anavezet en dazont, kentoc’h e laboure war ar pareañ ha war efedoù ar c’hleñved war gorf an den.
74188	ne glask ket reizhañ ar sioù na gwalldechoù a ziskuilh didrabas hep ober kemm etre pec'hedoù bras ha bihan : an holl a gas mab-den da goll.	ne glask ket reizhañ ar sioù na walldechoù a ziskuilh didrabas hep ober kemm etre pec'hedoù bras ha bihan : an holl a gas mab-den da goll.
74198	ne gomzer ket ag “arz” evit komz ag an objedoù savet get ar “vousterianed”, hogen gouiet a reer e veze dastumet okr, fosiloù dibar pe mein ral ha kavet ez eus bet engravadurioù mentoniel anskeudennus.	ne gomzer ket ag “arz” evit komz ag an objedoù savet get ar “vousterianed”, hogen gouiet a reer e veze dastumet okr, fosiloù dibar pe vein ral ha kavet ez eus bet engravadurioù mentoniel anskeudennus.
74250	ne liv ket kened na pinvidigezh met kengompren ha kendruez.	ne liv ket kened na binvidigezh met kengompren ha kendruez.
74251	nell gwynne (pe gwynn pe gwyn), eleanor hec'h anv-badez, ganet d'an 2 a viz c'hwevrer 1650, ha marvet d'ar 14 a viz du 1687, zo un aktourez saoz brudet eus ar hag unan eus serc'hed ar roue saoz charlez ii bro-saoz.	nell gwynne (pe gwynn pe wyn), eleanor hec'h anv-badez, ganet d'an 2 a viz c'hwevrer 1650, ha marvet d'ar 14 a viz du 1687, zo un aktourez saoz brudet eus ar hag unan eus serc'hed ar roue saoz charlez ii bro-saoz.
74267	n'emañ ket e karg ar roue ren na merañ ar justis.	n'emañ ket e karg ar roue ren na verañ ar justis.
74283	nemet e kemm a-wechoù ar ster resis d'ar ger: a-wechoù e talv kement ha skriturioù sakr, pe kofezadur ar feiz kristen.	nemet e kemm a-wechoù ar ster resis d'ar ger: a-wechoù e talv kement ha skriturioù sakr, pe gofezadur ar feiz kristen.
74295	nemet n'eus ket emglev etre an holl da c'houzout petra eo ar brezhoneg na petra eo ar bobl.	nemet n'eus ket emglev etre an holl da c'houzout petra eo ar brezhoneg na betra eo ar bobl.
74358	n'en em ra ket mat ouzh endroioù nevez ha diaes tre eo d'e c'houennañ en ereoù.	n'en em ra get mat ouzh endroioù nevez ha diaes tre eo d'e c'houennañ en ereoù.
74421	ne oa ket dimezet ha dre-se e oa aesoc'h dezhi kemer perzh er stourm, o vezañ ma n'he doa na gwaz na bugel da ober war o zro.	ne oa ket dimezet ha dre-se e oa aesoc'h dezhi kemer perzh er stourm, o vezañ ma n'he doa na waz na bugel da ober war o zro.
74454	ne oa ket paour, ha kas a rae e vugale d'an aod e-pad an hañv, da mablethorpe pe skegness, en arvor reter bro-saoz.	ne oa ket paour, ha kas a rae e vugale d'an aod e-pad an hañv, da vablethorpe pe skegness, en arvor reter bro-saoz.
74465	ne oa ket trawalc'h a goad gant ar rapanui evit lakaat da ruilhal an idoloù war hanochennoù, diblaset e vefent bet war-sav, en ur sachañ war kordennoù-plant, dre an tu dehou hag goude dre an tu kleiz.	ne oa ket trawalc'h a goad gant ar rapanui evit lakaat da ruilhal an idoloù war hanochennoù, diblaset e vefent bet war-sav, en ur sachañ war gordennoù-plant, dre an tu dehou hag goude dre an tu kleiz.
74540	neoazh, mervel a reas hennezh e 1994 en ur gwallzarvoud-hent.	neoazh, mervel a reas hennezh e 1994 en ur wallzarvoud-hent.
74560	n'eo harpet an deorienn-se war testeni ebet ha daoust ma vir orin saoz cerdic e laka e veve e familh e preden dija.	n'eo harpet an deorienn-se war desteni ebet ha daoust ma vir orin saoz cerdic e laka e veve e familh e preden dija.
74599	n'eo ket anv leun lan inisan a gaver e dibenn pep rannbennad dre ma kavas gwelloc'h an den-a-iliz ober gant al lizherennoù d. l. (evit dom lan).	n'eo ket anv leun lan inisan a gaver e dibenn pep rannbennad dre ma c'havas gwelloc'h an den-a-iliz ober gant al lizherennoù d. l. (evit dom lan).
74656	n’eo ket dedennet gant ar bed a-vremañ dre ma'z eus nebeutoc’h a draoù da adkrouiñ.	n’eo ket dedennet gant ar bed a-vremañ dre va'z eus nebeutoc’h a draoù da adkrouiñ.
74729	n'eo ket hepken niver an anevaled bev c'hoazh, met ivez feur digresk pe kresk ar strollad, an dañjerioù anavezet ha kement zo..	n'eo ket hepken niver an anevaled bev c'hoazh, met ivez feur digresk pe gresk ar strollad, an dañjerioù anavezet ha kement zo..
74735	n'eo ket kar an tiegezh da mohandas gandhi avat; dont a ra an anv-tiegezh gandhi eus hini feroze gandhi.	n'eo ket kar an tiegezh da vohandas gandhi avat; dont a ra an anv-tiegezh gandhi eus hini feroze gandhi.
74752	n'eo ket kreñv ar varnadenn dre ma oa dall, klañv ha dre ma oa mab da pierre-paul guieysse.	n'eo ket kreñv ar varnadenn dre ma oa dall, klañv ha dre ma oa mab da bierre-paul guieysse.
74757	n'eo ket meneget plasennoù na traoù all hag a c'hellfe treizhañ eienenn awen yann gerven.	n'eo ket meneget plasennoù na draoù all hag a c'hellfe treizhañ eienenn awen yann gerven.
74779	n'eo ket renevezet penn-da-benn barnerien al lvk gant peb prezidant ; envel a ra ar prezidant ur barner nevez pa en em denn pe pa varv unan anezho.	n'eo ket renevezet penn-da-benn barnerien al lvk gant peb prezidant ; envel a ra ar prezidant ur barner nevez pa en em denn pe ba varv unan anezho.
74797	n'eo ket sklaer hag-eñ e oa ar vormaered ez-rouaned pe pennoù-bras, pe ur meskaj.	n'eo ket sklaer hag-eñ e oa ar vormaered ez-rouaned pe bennoù-bras, pe ur meskaj.
74825	n'eo ket sur e vije gwall sirius an deskadurezh-se atav avat, rak diouzh ar c'hrennlavar: palastr ar wrac'h ne ra na droug na mad.	n'eo ket sur e vije gwall sirius an deskadurezh-se atav avat, rak diouzh ar c'hrennlavar: palastr ar wrac'h ne ra na droug na vad.
74880	n'eo nemet an anv roet da wambiaiz gant ar bobl amezek avat (nasaed pe paezed).	n'eo nemet an anv roet da wambiaiz gant ar bobl amezek avat (nasaed pe baezed).
74908	ne ouezer ket hag-eñ e varvas abalamour d’un taol aozet gant an nazied pe peogwir ne oa ket bet bouetet a-walc’h pa oa dougerez he mamm.	ne ouezer ket hag-eñ e varvas abalamour d’un taol aozet gant an nazied pe beogwir ne oa ket bet bouetet a-walc’h pa oa dougerez he mamm.
74914	ne ouezer ket penaos e tizoloas jack rackham e oa a mary read ur vaouez.	ne ouezer ket penaos e tizoloas jack rackham e oa a vary read ur vaouez.
74921	ne ouezer ket re penaos eo marvet : posupl eo e vefe bet torret he gouzoug gant spider-man pa glaske mirout outi a gouezhañ.	ne ouezer ket re benaos eo marvet : posupl eo e vefe bet torret he gouzoug gant spider-man pa glaske mirout outi a gouezhañ.
74922	ne ouezer ket re penaos e voe krouet ar saladenn.	ne ouezer ket re benaos e voe krouet ar saladenn.
74923	ne ouezer ket re perak e tec’has kuit eus berlin, walser a lavaras e felle dezhañ bezañ en ur aergelc’h sioul a-benn skrivañ.	ne ouezer ket re berak e tec’has kuit eus berlin, walser a lavaras e felle dezhañ bezañ en ur aergelc’h sioul a-benn skrivañ.
74936	ne ouier ket pegoulz e varvas, na penaos: e warlec'hidi o deus graet ar pezh a c'hellent evit diverkañ roudoù ar roue disivouder.	ne ouier ket pegoulz e varvas, na benaos: e warlec'hidi o deus graet ar pezh a c'hellent evit diverkañ roudoù ar roue disivouder.
74951	ne ouzer ket kalz a dra diwar-benn ar sant kozh en deus lezet e anv d’ar chapel sant eveltog, pe teveltog, a oa iliz-parrez gwechall.	ne ouzer ket kalz a dra diwar-benn ar sant kozh en deus lezet e anv d’ar chapel sant eveltog, pe develtog, a oa iliz-parrez gwechall.
74964	nep c'hoarier a-vicher bet skarzhet war-eeun gant ur gartenn ruz (hep bezañ bet gourdrouzet en a-raok gant ar gartenn velen) a dremen diwezhatoc'h dirak ur bodad barn da zivizout diouzh an dro war krogadoù kastiz ouzhpenn, na c'hallo ket kemer perzh enne.	nep c'hoarier a-vicher bet skarzhet war-eeun gant ur gartenn ruz (hep bezañ bet gourdrouzet en a-raok gant ar gartenn velen) a dremen diwezhatoc'h dirak ur bodad barn da zivizout diouzh an dro war grogadoù kastiz ouzhpenn, na c'hallo ket kemer perzh enne.
74999	ne ra ken nemet gwallañ anezhi.	ne ra gen nemet gwallañ anezhi.
75000	ne ra ket aozadur ar broadoù unanet gantañ evit e stadegoù.	ne ra get aozadur ar broadoù unanet gantañ evit e stadegoù.
75001	ne ra ket berzh an emvod siwazh, rak n’eus bet kavet emglev gwir ebet, war-bouez ar prizioù.	ne ra get berzh an emvod siwazh, rak n’eus bet kavet emglev gwir ebet, war-bouez ar prizioù.
75002	ne ra ket berzh e vennozhioù a-fed strategiezh abalamour da virouriezh renerien an arme gall diouzh un tu, ha, diouzh an tu all, en abeg m’o deus disfiz ar republikaned evit ur soudard en deus ar vrud da vezañ a-du gant mennozhioù maurras.	ne ra get berzh e vennozhioù a-fed strategiezh abalamour da virouriezh renerien an arme gall diouzh un tu, ha, diouzh an tu all, en abeg m’o deus disfiz ar republikaned evit ur soudard en deus ar vrud da vezañ a-du gant mennozhioù maurras.
75003	ne ra ket berzh implij ar sklaved, a zo en o frankiz.	ne ra get berzh implij ar sklaved, a zo en o frankiz.
75004	ne ra ket diouer ivez an ironiezh war ar boazioù heñvelreviat na war ikonoù ar metoù gay evel marianne rosenberg, abba pe bette midler.	ne ra get diouer ivez an ironiezh war ar boazioù heñvelreviat na war ikonoù ar metoù gay evel marianne rosenberg, abba pe bette midler.
75005	ne ra ket fae ivez war ur grubuilhad frouezh pa vezont darev-mat e dibenn an hañv.	ne ra get fae ivez war ur grubuilhad frouezh pa vezont darev-mat e dibenn an hañv.
75006	ne ra ket fae war traezoù ar mudleblooded, eus ar c'hoaven sitroñs skornet betek ar c'helaouennoù brochennerezh.	ne ra get fae war draezoù ar mudleblooded, eus ar c'hoaven sitroñs skornet betek ar c'helaouennoù brochennerezh.
75007	ne ra ket ken an hero 3 gant kartennoù sd evel e vreur bihan ar gopro hero 2. mont a ra en-dro gant kartennoù mikro sd a c'hall stokañ betek 64 go.	ne ra get ken an hero 3 gant kartennoù sd evel e vreur bihan ar gopro hero 2. mont a ra en-dro gant kartennoù mikro sd a c'hall stokañ betek 64 go.
75008	ne ra montcalm tost netra evit mirout ouzh al lazhadeg.	ne ra vontcalm tost netra evit mirout ouzh al lazhadeg.
75047	nerzh a gaso d’an enklaskou war kemmen dachen ha levezoniñ rai ur bern tud war o sell eus istor breizh.	nerzh a gaso d’an enklaskou war gemmen dachen ha levezoniñ rai ur bern tud war o sell eus istor breizh.
75052	nerzhioù gwirion ar bersed a oa war-dro daou pe tri c'hant mill soudard.	nerzhioù gwirion ar bersed a oa war-dro daou be tri c'hant mill soudard.
75085	nestor hag e vibien a ra un aberzh da boseidon war traezhenn pilos.	nestor hag e vibien a ra un aberzh da boseidon war draezhenn pilos.
75097	netra nevez evit ar bloavezh-kenwerzhañ 1997, kinniget e vez an 993 carrera s memestra, savet war patrom an 993/911 carrera 4 s, gant karroñsadur an turbo ivez, met ar pezhioù stag ouzh an hent a zo re an 993/911 carrera.	netra nevez evit ar bloavezh-kenwerzhañ 1997, kinniget e vez an 993 carrera s memestra, savet war batrom an 993/911 carrera 4 s, gant karroñsadur an turbo ivez, met ar pezhioù stag ouzh an hent a zo re an 993/911 carrera.
75133	n'eus bet miret nemet lizheroù isabella, re maria christina zo bet distrujet goude he marv.	n'eus bet miret nemet lizheroù isabella, re varia christina zo bet distrujet goude he marv.
75154	n'eus fungus na protista ebet er rummad-se, daoust ma n'eus nemet pevar spesad eus ar ren-se zo bet priziet evit ar mare.	n'eus fungus na brotista ebet er rummad-se, daoust ma n'eus nemet pevar spesad eus ar ren-se zo bet priziet evit ar mare.
75170	n'eus kêr na kêr-benn en enez.	n'eus kêr na gêr-benn en enez.
75237	n'eus ket ret eilañ pe kemmañ.	n'eus ket ret eilañ pe gemmañ.
75239	n'eus ket tudennoù er pezh, na titour ebet a-fet leurenniñ.	n'eus ket tudennoù er pezh, na ditour ebet a-fet leurenniñ.
75245	n'eus liamm ebet etre natur genji hag ar bed dreistnaturel : pouezet he deus an aozerez war kened, fromoù, donezonoù arzel ha korfel genji, tra ken.	n'eus liamm ebet etre natur genji hag ar bed dreistnaturel : pouezet he deus an aozerez war gened, fromoù, donezonoù arzel ha korfel genji, tra ken.
75249	n’eus listenn glok ebet eus labourioù galen, ha tabut zo c’hoazh war gwirionder lod anezho.	n’eus listenn glok ebet eus labourioù galen, ha tabut zo c’hoazh war wirionder lod anezho.
75267	n'eus nemet 198 kcal (838 kilojoul) en ur pintad, nemetoc'h eget gant jug-orañjez, laezh digoavennet pe ur bern bieroù all.	n'eus nemet 198 kcal (838 kilojoul) en ur bintad, nemetoc'h eget gant jug-orañjez, laezh digoavennet pe ur bern bieroù all.
75321	n'eus prouenn ebet e vije bet tamallet agrippa en un doare sirius pe kaset dirak al lez-varn evit an interest a ziskoueze evit ar skiantoù kuzh, met lakaat a reas anezhañ da goll kargoù meur a wech.	n'eus prouenn ebet e vije bet tamallet agrippa en un doare sirius pe gaset dirak al lez-varn evit an interest a ziskoueze evit ar skiantoù kuzh, met lakaat a reas anezhañ da goll kargoù meur a wech.
75400	neuze e kemm pouez ar c'horf war ar c'har astennet, lakaet war al leur en ur plié don.	neuze e kemm pouez ar c'horf war ar c'har astennet, lakaet war al leur en ur blié don.
75463	neuze e ranko an hini en deus graet ur fazi pe kemer plas diwezhañ ar gael, pe disparti dre ar standoù, o lezel ur plas gwenn war ar gael.	neuze e ranko an hini en deus graet ur fazi pe gemer plas diwezhañ ar gael, pe disparti dre ar standoù, o lezel ur plas gwenn war ar gael.
75611	neuze ivez, kann al loar pe kant al loar?	neuze ivez, kann al loar pe gant al loar?
75629	neuze 'ta da maria theresia, diwar-goust merc'h e vreur henañ, joseph iañ, marvet a-raok dezhañ.	neuze 'ta da varia theresia, diwar-goust merc'h e vreur henañ, joseph iañ, marvet a-raok dezhañ.
75630	neuze 'ta d'an eur-se e oa dik an heol er zenit (neinboent), a-blom a-us d'e benn eta (lavaret e vez en doa gwiriet an dra-se dre sellet skeud an heol en ur puñs don ur bloavezh all evit bezañ peursur).	neuze 'ta d'an eur-se e oa dik an heol er zenit (neinboent), a-blom a-us d'e benn eta (lavaret e vez en doa gwiriet an dra-se dre sellet skeud an heol en ur buñs don ur bloavezh all evit bezañ peursur).
75635	neuze ur wech echu al lise e pleustrenn hag e grouenn tonnioù sikouret ur bloaz war-lerc'h gant ur vignon a lise gant an anv a martin l.gore. emañ ouie ober gitar, kanañ ha ober sintetizeur met dreist-holl e tapas plas ar skrivangner/sonaozour.	neuze ur wech echu al lise e pleustrenn hag e grouenn tonnioù sikouret ur bloaz war-lerc'h gant ur vignon a lise gant an anv a vartin l.gore. emañ ouie ober gitar, kanañ ha ober sintetizeur met dreist-holl e tapas plas ar skrivangner/sonaozour.
75651	ne veneg na matathias na breudeur youdas.	ne veneg na vatathias na breudeur youdas.
75695	ne vezer ket sur ez eus eus ar pal-se gant reizhiadoù gourskrid zo : neuze e c'heller heuliañ gourliammoù torret, dall pe marv.	ne vezer ket sur ez eus eus ar pal-se gant reizhiadoù gourskrid zo : neuze e c'heller heuliañ gourliammoù torret, dall pe varv.
75728	ne vez ket graet kabalerezh met pa zeu ur pab da vezañ kozh pe klañv e vez alies meneget anvioù tud a c'hell bezañ dilennet, anvet papabile e italianeg (papabili el liester), ar pezh a dalv kement a zanvez-pab.	ne vez ket graet kabalerezh met pa zeu ur pab da vezañ kozh pe glañv e vez alies meneget anvioù tud a c'hell bezañ dilennet, anvet papabile e italianeg (papabili el liester), ar pezh a dalv kement a zanvez-pab.
75736	ne vez ket implijet ar reizhiad dilem evit a miliadoù.	ne vez ket implijet ar reizhiad dilem evit a viliadoù.
75794	ne viras ket an heskinadegoù ouzh an iliz da greskiñ, rak « gwad ar verzherien, eme tertullianus eo had ar gristenien ».	ne viras ket an heskinadegoù ouzh an iliz da greskiñ, rak « gwad ar verzherien, eme dertullianus eo had ar gristenien ».
